datei,beta,r2
Places365_val_00004996.jpg,2.585785,0.990457
Places365_val_00027132.jpg,1.549481,0.929619
Places365_val_00015920.jpg,2.197836,0.964028
Places365_val_00034032.jpg,2.243557,0.995295
Places365_val_00031439.jpg,2.770276,0.982895
Places365_val_00025834.jpg,2.140684,0.990097
Places365_val_00017867.jpg,1.959695,0.954914
Places365_val_00006546.jpg,2.516032,0.992655
Places365_val_00023550.jpg,2.368140,0.984942
Places365_val_00034167.jpg,2.029705,0.994701
Places365_val_00018512.jpg,2.169225,0.976009
Places365_val_00014237.jpg,2.140668,0.965344
Places365_val_00024842.jpg,2.626495,0.985344
Places365_val_00029507.jpg,3.184706,0.981852
Places365_val_00015574.jpg,1.592715,0.984016
Places365_val_00011532.jpg,2.443190,0.980412
Places365_val_00005863.jpg,2.638562,0.992544
Places365_val_00034941.jpg,2.026653,0.982788
Places365_val_00025061.jpg,1.947745,0.985276
Places365_val_00018931.jpg,1.665199,0.953663
Places365_val_00035864.jpg,2.377469,0.990556
Places365_val_00000760.jpg,2.450809,0.995784
Places365_val_00029456.jpg,2.902975,0.986840
Places365_val_00034913.jpg,3.049188,0.998363
Places365_val_00011589.jpg,2.985125,0.945557
Places365_val_00023333.jpg,2.454694,0.990156
Places365_val_00009192.jpg,2.428600,0.992437
Places365_val_00026193.jpg,2.207373,0.992794
Places365_val_00034630.jpg,2.530917,0.986491
Places365_val_00016807.jpg,1.759594,0.980363
Places365_val_00002853.jpg,2.398704,0.992348
Places365_val_00002719.jpg,3.064994,0.957039
Places365_val_00032715.jpg,3.141701,0.987902
Places365_val_00000640.jpg,2.206644,0.992400
Places365_val_00009462.jpg,3.042888,0.988891
Places365_val_00023528.jpg,2.350082,0.975983
Places365_val_00009707.jpg,2.222813,0.983361
Places365_val_00023356.jpg,2.381890,0.991482
Places365_val_00035270.jpg,3.097997,0.994816
Places365_val_00032420.jpg,2.297341,0.990872
Places365_val_00036115.jpg,2.379918,0.958091
Places365_val_00017724.jpg,2.509889,0.991703
Places365_val_00011678.jpg,3.542110,0.979196
Places365_val_00019195.jpg,2.322075,0.979004
Places365_val_00024455.jpg,2.201016,0.956058
Places365_val_00003076.jpg,3.227793,0.997670
Places365_val_00004805.jpg,2.405053,0.976411
Places365_val_00022391.jpg,2.408963,0.997035
Places365_val_00026489.jpg,2.409242,0.993823
Places365_val_00007127.jpg,2.205683,0.984008
Places365_val_00036243.jpg,2.727818,0.981703
Places365_val_00004122.jpg,2.580926,0.975774
Places365_val_00013839.jpg,2.958970,0.987916
Places365_val_00001756.jpg,2.212755,0.975982
Places365_val_00006461.jpg,2.208700,0.990706
Places365_val_00010194.jpg,2.590847,0.990155
Places365_val_00027172.jpg,2.348872,0.975514
Places365_val_00031981.jpg,2.218296,0.986903
Places365_val_00010821.jpg,2.876703,0.992803
Places365_val_00018057.jpg,2.347803,0.975685
Places365_val_00019976.jpg,2.396823,0.971835
Places365_val_00030850.jpg,2.934051,0.976015
Places365_val_00016808.jpg,2.941114,0.967605
Places365_val_00006541.jpg,2.046784,0.981300
Places365_val_00026389.jpg,2.458286,0.989285
Places365_val_00032709.jpg,2.223189,0.991867
Places365_val_00021834.jpg,1.821783,0.987643
Places365_val_00010637.jpg,2.617813,0.994228
Places365_val_00015087.jpg,2.849522,0.994356
Places365_val_00023400.jpg,2.048751,0.938143
Places365_val_00015389.jpg,2.605469,0.986182
Places365_val_00036127.jpg,2.853509,0.993312
Places365_val_00010567.jpg,2.428055,0.970594
Places365_val_00021571.jpg,2.374381,0.984167
Places365_val_00031735.jpg,2.577063,0.995951
Places365_val_00023303.jpg,1.883102,0.968479
Places365_val_00020266.jpg,2.304218,0.964978
Places365_val_00016021.jpg,2.989435,0.995525
Places365_val_00001604.jpg,2.108387,0.952094
Places365_val_00011744.jpg,2.469657,0.994720
Places365_val_00008732.jpg,2.228225,0.969986
Places365_val_00007697.jpg,1.456022,0.980913
Places365_val_00003308.jpg,2.276216,0.982945
Places365_val_00033599.jpg,3.052223,0.998083
Places365_val_00030927.jpg,2.573601,0.987184
Places365_val_00035596.jpg,2.406723,0.988596
Places365_val_00010874.jpg,2.765739,0.997084
Places365_val_00034834.jpg,2.593573,0.961806
Places365_val_00016257.jpg,2.138774,0.984217
Places365_val_00022261.jpg,2.413585,0.988377
Places365_val_00019394.jpg,2.579943,0.993559
Places365_val_00016856.jpg,2.713178,0.994635
Places365_val_00022452.jpg,2.549467,0.888785
Places365_val_00000003.jpg,2.588045,0.989616
Places365_val_00016847.jpg,2.934152,0.993607
Places365_val_00023142.jpg,2.269797,0.985306
Places365_val_00009186.jpg,2.518295,0.996243
Places365_val_00028961.jpg,2.901798,0.982488
Places365_val_00033830.jpg,2.878258,0.994627
Places365_val_00015842.jpg,2.527838,0.997589
Places365_val_00014350.jpg,2.860625,0.994820
Places365_val_00030054.jpg,2.655630,0.995677
Places365_val_00030554.jpg,2.779111,0.985410
Places365_val_00001348.jpg,1.957274,0.975206
Places365_val_00029708.jpg,2.493692,0.995728
Places365_val_00022353.jpg,2.236287,0.947604
Places365_val_00019677.jpg,1.440286,0.907593
Places365_val_00025053.jpg,2.969466,0.997311
Places365_val_00026680.jpg,2.884600,0.979471
Places365_val_00004724.jpg,2.922037,0.953858
Places365_val_00001834.jpg,2.923730,0.981261
Places365_val_00009135.jpg,2.653367,0.993172
Places365_val_00019125.jpg,2.389999,0.995699
Places365_val_00034400.jpg,2.628585,0.987692
Places365_val_00002213.jpg,2.281373,0.989655
Places365_val_00019280.jpg,1.914622,0.968052
Places365_val_00022378.jpg,2.782399,0.977487
Places365_val_00014959.jpg,3.482543,0.974443
Places365_val_00033091.jpg,1.976786,0.994273
Places365_val_00020813.jpg,2.407902,0.993033
Places365_val_00011639.jpg,2.528032,0.994312
Places365_val_00035759.jpg,2.536579,0.979670
Places365_val_00025652.jpg,1.882549,0.967158
Places365_val_00016008.jpg,2.995264,0.989106
Places365_val_00011958.jpg,2.681602,0.977762
Places365_val_00031736.jpg,2.873976,0.982965
Places365_val_00035792.jpg,2.386038,0.993057
Places365_val_00030300.jpg,2.823941,0.982418
Places365_val_00022278.jpg,2.311973,0.993570
Places365_val_00019867.jpg,2.482900,0.994899
Places365_val_00014022.jpg,2.839978,0.997652
Places365_val_00029511.jpg,2.161723,0.994231
Places365_val_00000062.jpg,2.368445,0.996029
Places365_val_00015263.jpg,2.209289,0.994541
Places365_val_00009581.jpg,2.842773,0.993435
Places365_val_00026959.jpg,2.449429,0.993055
Places365_val_00020593.jpg,2.353694,0.989700
Places365_val_00026908.jpg,2.010877,0.928648
Places365_val_00000838.jpg,2.647182,0.996214
Places365_val_00024007.jpg,2.710354,0.996713
Places365_val_00005009.jpg,2.228807,0.981103
Places365_val_00022118.jpg,2.333511,0.994818
Places365_val_00013741.jpg,1.879014,0.950289
Places365_val_00035035.jpg,2.564592,0.994447
Places365_val_00006052.jpg,2.481292,0.988170
Places365_val_00005775.jpg,2.721123,0.979973
Places365_val_00001695.jpg,1.504527,0.987301
Places365_val_00014563.jpg,2.376627,0.995551
Places365_val_00020692.jpg,3.420587,0.984352
Places365_val_00003175.jpg,2.384409,0.988854
Places365_val_00020141.jpg,3.088430,0.993329
Places365_val_00024496.jpg,2.403265,0.981070
Places365_val_00001088.jpg,1.956858,0.983329
Places365_val_00032761.jpg,2.233591,0.971640
Places365_val_00005391.jpg,2.298349,0.994339
Places365_val_00006391.jpg,1.927231,0.883718
Places365_val_00003231.jpg,2.359093,0.995947
Places365_val_00028592.jpg,1.777476,0.990958
Places365_val_00003095.jpg,2.514112,0.971703
Places365_val_00029747.jpg,3.273171,0.989006
Places365_val_00010910.jpg,2.053018,0.989581
Places365_val_00036154.jpg,2.318736,0.981800
Places365_val_00000628.jpg,2.509591,0.932382
Places365_val_00000042.jpg,2.607166,0.985761
Places365_val_00028093.jpg,2.077559,0.991489
Places365_val_00033190.jpg,2.999258,0.997882
Places365_val_00035909.jpg,2.593651,0.974792
Places365_val_00026711.jpg,2.391185,0.988741
Places365_val_00026980.jpg,1.963869,0.973172
Places365_val_00015701.jpg,2.505659,0.993373
Places365_val_00011806.jpg,2.168985,0.964739
Places365_val_00032596.jpg,2.787766,0.924755
Places365_val_00025341.jpg,3.234606,0.990388
Places365_val_00034283.jpg,2.714241,0.997716
Places365_val_00035278.jpg,2.353244,0.992851
Places365_val_00028815.jpg,2.934353,0.995320
Places365_val_00010854.jpg,1.876993,0.793662
Places365_val_00012441.jpg,2.525666,0.961904
Places365_val_00011031.jpg,2.500631,0.969492
Places365_val_00035880.jpg,3.362334,0.991498
Places365_val_00026365.jpg,2.162767,0.989390
Places365_val_00034072.jpg,2.600709,0.969851
Places365_val_00026521.jpg,2.918938,0.997138
Places365_val_00011544.jpg,1.823561,0.995853
Places365_val_00025746.jpg,2.489132,0.990598
Places365_val_00007365.jpg,2.337102,0.990448
Places365_val_00032470.jpg,2.551381,0.990700
Places365_val_00035804.jpg,2.451917,0.992837
Places365_val_00026524.jpg,2.315146,0.980722
Places365_val_00004012.jpg,2.402780,0.983204
Places365_val_00012037.jpg,2.305048,0.985391
Places365_val_00009781.jpg,2.150705,0.956027
Places365_val_00035821.jpg,2.757192,0.997274
Places365_val_00029146.jpg,2.659760,0.983981
Places365_val_00023176.jpg,2.616063,0.989205
Places365_val_00001192.jpg,2.160931,0.971739
Places365_val_00016869.jpg,2.722412,0.991746
Places365_val_00009458.jpg,2.647221,0.991966
Places365_val_00033858.jpg,2.832106,0.992059
Places365_val_00022430.jpg,2.445634,0.983609
Places365_val_00007087.jpg,2.370751,0.991845
Places365_val_00020611.jpg,2.378613,0.988948
Places365_val_00034637.jpg,2.081505,0.970686
Places365_val_00005544.jpg,2.492659,0.997582
Places365_val_00025161.jpg,2.134152,0.981246
Places365_val_00017022.jpg,2.007329,0.973555
Places365_val_00030601.jpg,2.837055,0.970931
Places365_val_00028233.jpg,2.450356,0.991139
Places365_val_00007582.jpg,2.078552,0.994533
Places365_val_00034977.jpg,2.826736,0.995429
Places365_val_00024057.jpg,2.287010,0.984987
Places365_val_00019861.jpg,2.557545,0.988429
Places365_val_00031612.jpg,2.550313,0.980474
Places365_val_00018111.jpg,2.171902,0.990472
Places365_val_00012109.jpg,2.195767,0.985981
Places365_val_00034763.jpg,2.517151,0.994125
Places365_val_00029181.jpg,2.931269,0.973047
Places365_val_00021135.jpg,2.271023,0.966302
Places365_val_00034141.jpg,2.826708,0.982387
Places365_val_00035287.jpg,2.445551,0.986378
Places365_val_00012872.jpg,2.655196,0.995651
Places365_val_00011833.jpg,2.749146,0.993424
Places365_val_00033391.jpg,3.357679,0.981578
Places365_val_00007136.jpg,3.041258,0.992062
Places365_val_00001005.jpg,2.534024,0.986320
Places365_val_00006235.jpg,2.892430,0.993259
Places365_val_00017016.jpg,2.463305,0.941669
Places365_val_00015093.jpg,2.376213,0.991186
Places365_val_00001837.jpg,2.418058,0.987962
Places365_val_00018494.jpg,3.311161,0.998750
Places365_val_00009804.jpg,3.134584,0.963625
Places365_val_00035588.jpg,2.975978,0.990960
Places365_val_00001581.jpg,2.324379,0.973887
Places365_val_00034052.jpg,1.788262,0.977251
Places365_val_00016293.jpg,2.602739,0.996802
Places365_val_00002519.jpg,2.051543,0.985636
Places365_val_00001953.jpg,3.310478,0.995924
Places365_val_00022183.jpg,3.050348,0.989961
Places365_val_00001311.jpg,1.734380,0.950987
Places365_val_00012981.jpg,2.330639,0.989696
Places365_val_00013922.jpg,2.458288,0.982211
Places365_val_00000897.jpg,2.337718,0.978903
Places365_val_00030256.jpg,2.738512,0.993935
Places365_val_00008780.jpg,2.341986,0.990204
Places365_val_00026261.jpg,2.696245,0.997220
Places365_val_00020827.jpg,2.712507,0.988547
Places365_val_00035878.jpg,2.445468,0.994495
Places365_val_00013154.jpg,3.273236,0.989638
Places365_val_00016528.jpg,1.727813,0.982646
Places365_val_00027401.jpg,2.375341,0.989573
Places365_val_00027402.jpg,2.877236,0.995369
Places365_val_00027775.jpg,2.801449,0.992934
Places365_val_00000835.jpg,2.395186,0.994678
Places365_val_00018893.jpg,2.824447,0.997034
Places365_val_00035385.jpg,2.930584,0.994320
Places365_val_00029348.jpg,2.387613,0.957237
Places365_val_00000850.jpg,1.853406,0.985844
Places365_val_00018437.jpg,2.648731,0.990140
Places365_val_00023276.jpg,2.536336,0.981404
Places365_val_00002286.jpg,2.865059,0.996897
Places365_val_00011979.jpg,2.566571,0.989860
Places365_val_00006607.jpg,2.874737,0.995132
Places365_val_00035634.jpg,2.422259,0.993443
Places365_val_00036039.jpg,2.651704,0.976487
Places365_val_00036312.jpg,2.650288,0.991731
Places365_val_00034586.jpg,2.581681,0.990431
Places365_val_00026512.jpg,2.386370,0.986399
Places365_val_00022206.jpg,2.496188,0.973452
Places365_val_00033145.jpg,2.581318,0.970926
Places365_val_00022286.jpg,2.777282,0.992506
Places365_val_00000870.jpg,2.451674,0.996680
Places365_val_00000811.jpg,2.126228,0.993225
Places365_val_00018132.jpg,2.008097,0.966012
Places365_val_00003056.jpg,1.997449,0.994692
Places365_val_00006776.jpg,2.970860,0.992735
Places365_val_00002525.jpg,2.423494,0.991503
Places365_val_00024517.jpg,3.502396,0.988620
Places365_val_00020779.jpg,2.261756,0.992446
Places365_val_00030166.jpg,2.022682,0.973281
Places365_val_00004755.jpg,2.700748,0.953818
Places365_val_00033374.jpg,2.564999,0.986508
Places365_val_00022789.jpg,2.493964,0.993983
Places365_val_00023048.jpg,1.772868,0.905880
Places365_val_00007850.jpg,2.863179,0.992946
Places365_val_00024643.jpg,2.233229,0.982190
Places365_val_00019925.jpg,2.006658,0.983736
Places365_val_00018685.jpg,2.795008,0.993772
Places365_val_00022128.jpg,2.499718,0.995130
Places365_val_00025163.jpg,1.307825,0.889906
Places365_val_00015419.jpg,2.107303,0.992644
Places365_val_00005497.jpg,2.922599,0.994966
Places365_val_00000369.jpg,2.601683,0.995847
Places365_val_00013628.jpg,2.627396,0.992093
Places365_val_00022390.jpg,2.064081,0.974780
Places365_val_00005634.jpg,2.360328,0.985290
Places365_val_00012280.jpg,2.283458,0.988543
Places365_val_00030254.jpg,2.274749,0.991892
Places365_val_00011995.jpg,2.290103,0.986323
Places365_val_00015593.jpg,2.854958,0.996907
Places365_val_00022371.jpg,2.106851,0.976375
Places365_val_00001048.jpg,2.262607,0.995200
Places365_val_00011169.jpg,2.821631,0.996443
Places365_val_00024994.jpg,2.492692,0.985196
Places365_val_00023634.jpg,2.543927,0.988116
Places365_val_00023278.jpg,1.947331,0.989855
Places365_val_00000135.jpg,2.168011,0.990264
Places365_val_00029162.jpg,2.825401,0.991804
Places365_val_00018510.jpg,2.389933,0.983404
Places365_val_00004576.jpg,2.827804,0.962111
Places365_val_00025241.jpg,2.932586,0.995809
Places365_val_00032376.jpg,3.176450,0.996814
Places365_val_00018207.jpg,2.584220,0.995819
Places365_val_00028150.jpg,2.147669,0.989152
Places365_val_00007597.jpg,3.028309,0.996708
Places365_val_00031598.jpg,2.145341,0.974656
Places365_val_00021791.jpg,2.409028,0.993093
Places365_val_00012171.jpg,2.698941,0.994650
Places365_val_00029111.jpg,2.713754,0.989763
Places365_val_00001047.jpg,2.058687,0.992884
Places365_val_00024922.jpg,2.378100,0.987245
Places365_val_00003956.jpg,2.615259,0.991250
Places365_val_00009656.jpg,2.000978,0.989113
Places365_val_00021071.jpg,2.486241,0.965882
Places365_val_00032221.jpg,2.076904,0.966945
Places365_val_00026525.jpg,2.728487,0.994049
Places365_val_00013820.jpg,2.372886,0.991233
Places365_val_00000178.jpg,3.207767,0.996413
Places365_val_00027147.jpg,1.516849,0.902768
Places365_val_00028637.jpg,2.091583,0.982351
Places365_val_00005095.jpg,2.505756,0.992640
Places365_val_00018292.jpg,2.570104,0.972563
Places365_val_00011907.jpg,2.607713,0.973485
Places365_val_00017120.jpg,2.844605,0.995682
Places365_val_00028679.jpg,1.588314,0.939981
Places365_val_00011710.jpg,1.992194,0.971352
Places365_val_00036069.jpg,2.937152,0.968554
Places365_val_00021064.jpg,2.761780,0.992753
Places365_val_00024033.jpg,1.802154,0.967206
Places365_val_00009901.jpg,2.537144,0.993608
Places365_val_00003110.jpg,2.952897,0.992701
Places365_val_00028539.jpg,3.055832,0.984253
Places365_val_00012863.jpg,2.779050,0.992831
Places365_val_00010826.jpg,2.424448,0.992642
Places365_val_00002201.jpg,2.521372,0.990293
Places365_val_00015425.jpg,2.101472,0.970274
Places365_val_00029305.jpg,2.439469,0.994393
Places365_val_00002482.jpg,2.298161,0.989122
Places365_val_00007909.jpg,3.046282,0.990401
Places365_val_00022550.jpg,2.654286,0.995128
Places365_val_00012147.jpg,2.464499,0.987009
Places365_val_00030702.jpg,2.241042,0.983040
Places365_val_00008421.jpg,2.201464,0.993055
Places365_val_00001489.jpg,2.803672,0.989128
Places365_val_00000391.jpg,2.648139,0.992304
Places365_val_00001736.jpg,2.533961,0.995635
Places365_val_00001441.jpg,2.655965,0.981599
Places365_val_00008475.jpg,2.066609,0.994729
Places365_val_00009993.jpg,2.452841,0.989127
Places365_val_00023165.jpg,2.161405,0.988653
Places365_val_00025348.jpg,2.358725,0.990620
Places365_val_00023299.jpg,2.744023,0.992543
Places365_val_00021149.jpg,2.417605,0.983920
Places365_val_00010935.jpg,2.386262,0.996519
Places365_val_00006611.jpg,2.138458,0.986830
Places365_val_00005613.jpg,2.311241,0.994203
Places365_val_00011772.jpg,3.182515,0.995525
Places365_val_00005718.jpg,2.292383,0.992343
Places365_val_00013691.jpg,3.090043,0.935186
Places365_val_00031651.jpg,2.780046,0.997680
Places365_val_00014653.jpg,2.900157,0.973309
Places365_val_00025284.jpg,2.643973,0.996103
Places365_val_00034538.jpg,2.379979,0.988035
Places365_val_00034049.jpg,2.705728,0.983292
Places365_val_00004917.jpg,2.308428,0.981004
Places365_val_00004111.jpg,1.953244,0.989431
Places365_val_00026902.jpg,2.718627,0.984754
Places365_val_00012986.jpg,2.483553,0.981597
Places365_val_00028989.jpg,2.664464,0.981923
Places365_val_00032693.jpg,1.774739,0.938659
Places365_val_00022469.jpg,2.613495,0.989326
Places365_val_00002520.jpg,1.917834,0.948291
Places365_val_00011289.jpg,1.928935,0.996901
Places365_val_00006756.jpg,2.153959,0.990526
Places365_val_00020674.jpg,2.316606,0.987871
Places365_val_00017657.jpg,2.822533,0.995218
Places365_val_00017805.jpg,2.303326,0.990709
Places365_val_00033988.jpg,3.627404,0.990866
Places365_val_00011767.jpg,2.380186,0.990370
Places365_val_00022693.jpg,2.796241,0.996224
Places365_val_00016970.jpg,2.584822,0.995430
Places365_val_00008082.jpg,2.779272,0.955311
Places365_val_00025737.jpg,2.241487,0.992676
Places365_val_00017206.jpg,2.323664,0.965074
Places365_val_00017649.jpg,2.567580,0.989801
Places365_val_00027281.jpg,2.703058,0.991515
Places365_val_00035036.jpg,2.123922,0.964380
Places365_val_00005295.jpg,1.493918,0.724757
Places365_val_00009236.jpg,2.232463,0.993028
Places365_val_00026876.jpg,1.943405,0.978552
Places365_val_00006787.jpg,2.595328,0.988325
Places365_val_00009648.jpg,2.011629,0.986325
Places365_val_00023405.jpg,2.523404,0.995399
Places365_val_00003236.jpg,2.723330,0.983360
Places365_val_00020585.jpg,2.407607,0.993892
Places365_val_00013552.jpg,1.819305,0.992966
Places365_val_00024703.jpg,2.071655,0.988437
Places365_val_00033580.jpg,3.064710,0.990974
Places365_val_00000803.jpg,2.686734,0.996599
Places365_val_00018036.jpg,1.933582,0.990177
Places365_val_00017310.jpg,2.202127,0.988739
Places365_val_00022973.jpg,2.931042,0.993110
Places365_val_00014283.jpg,2.278381,0.993863
Places365_val_00006679.jpg,2.692553,0.959364
Places365_val_00005531.jpg,2.612860,0.994687
Places365_val_00005322.jpg,2.275900,0.984325
Places365_val_00023899.jpg,2.610343,0.964197
Places365_val_00014660.jpg,2.153652,0.985610
Places365_val_00015333.jpg,2.150583,0.986484
Places365_val_00009840.jpg,2.424532,0.993122
Places365_val_00014818.jpg,2.174656,0.975386
Places365_val_00033329.jpg,3.332093,0.980113
Places365_val_00018973.jpg,2.162020,0.981091
Places365_val_00013217.jpg,2.544978,0.990965
Places365_val_00023775.jpg,2.901104,0.994740
Places365_val_00022119.jpg,2.896467,0.996546
Places365_val_00033778.jpg,2.847592,0.986328
Places365_val_00002398.jpg,1.971363,0.984751
Places365_val_00009333.jpg,2.878097,0.991012
Places365_val_00029516.jpg,2.566986,0.992765
Places365_val_00036030.jpg,2.269190,0.990881
Places365_val_00027753.jpg,2.278733,0.991295
Places365_val_00031780.jpg,2.451654,0.973198
Places365_val_00000055.jpg,2.581436,0.993958
Places365_val_00035076.jpg,2.371360,0.988403
Places365_val_00009664.jpg,2.790550,0.960679
Places365_val_00030680.jpg,2.322636,0.991081
Places365_val_00022506.jpg,2.146350,0.996381
Places365_val_00001085.jpg,2.275492,0.982830
Places365_val_00007667.jpg,2.554338,0.986082
Places365_val_00015879.jpg,2.537864,0.992728
Places365_val_00021687.jpg,2.033425,0.943318
Places365_val_00022120.jpg,2.664539,0.995863
Places365_val_00036407.jpg,2.522963,0.968507
Places365_val_00029948.jpg,2.952527,0.996997
Places365_val_00013472.jpg,2.689343,0.986238
Places365_val_00003379.jpg,1.963590,0.975136
Places365_val_00035553.jpg,2.288383,0.984535
Places365_val_00015206.jpg,2.777118,0.992970
Places365_val_00013524.jpg,2.748861,0.992232
Places365_val_00035316.jpg,2.609874,0.990279
Places365_val_00009771.jpg,1.975675,0.984026
Places365_val_00003711.jpg,2.590507,0.995652
Places365_val_00010489.jpg,2.718964,0.976140
Places365_val_00005245.jpg,2.893719,0.999170
Places365_val_00009167.jpg,2.261974,0.979212
Places365_val_00027237.jpg,3.134298,0.991348
Places365_val_00025214.jpg,2.250011,0.990148
Places365_val_00029847.jpg,2.819647,0.978865
Places365_val_00013341.jpg,2.827401,0.994147
Places365_val_00000971.jpg,2.588011,0.987364
Places365_val_00011773.jpg,2.783694,0.976880
Places365_val_00005971.jpg,2.978761,0.997072
Places365_val_00001840.jpg,2.047703,0.991195
Places365_val_00006898.jpg,2.244699,0.985976
Places365_val_00012152.jpg,2.479635,0.990071
Places365_val_00022064.jpg,2.433188,0.995319
Places365_val_00005638.jpg,2.300685,0.997626
Places365_val_00027031.jpg,2.168029,0.905352
Places365_val_00008947.jpg,1.294861,0.957854
Places365_val_00034119.jpg,2.182897,0.918368
Places365_val_00014996.jpg,2.614538,0.985460
Places365_val_00022763.jpg,3.057329,0.992759
Places365_val_00009473.jpg,1.912661,0.922019
Places365_val_00023526.jpg,2.311508,0.992067
Places365_val_00023822.jpg,2.248368,0.983365
Places365_val_00006513.jpg,2.176395,0.997031
Places365_val_00009742.jpg,2.572241,0.953413
Places365_val_00012116.jpg,2.205713,0.973670
Places365_val_00013000.jpg,2.700973,0.995769
Places365_val_00035464.jpg,2.498814,0.988240
Places365_val_00025314.jpg,2.386429,0.949580
Places365_val_00006233.jpg,2.610516,0.992791
Places365_val_00036346.jpg,2.994944,0.995608
Places365_val_00013616.jpg,2.153062,0.988078
Places365_val_00022139.jpg,2.795553,0.997549
Places365_val_00019411.jpg,2.728354,0.990985
Places365_val_00012311.jpg,2.548020,0.993102
Places365_val_00024361.jpg,2.711411,0.986830
Places365_val_00028791.jpg,2.294174,0.991601
Places365_val_00028081.jpg,3.291576,0.989824
Places365_val_00020182.jpg,1.829648,0.977503
Places365_val_00002317.jpg,2.691132,0.975643
Places365_val_00022812.jpg,2.273355,0.987086
Places365_val_00027148.jpg,2.581513,0.995830
Places365_val_00035239.jpg,2.758574,0.987131
Places365_val_00005607.jpg,1.792675,0.989257
Places365_val_00025726.jpg,2.056810,0.991936
Places365_val_00007469.jpg,2.200759,0.938687
Places365_val_00011722.jpg,2.382469,0.982574
Places365_val_00010707.jpg,2.325928,0.984920
Places365_val_00002585.jpg,2.471723,0.980969
Places365_val_00003119.jpg,2.068169,0.992856
Places365_val_00013557.jpg,2.543264,0.997876
Places365_val_00035249.jpg,2.174675,0.990281
Places365_val_00002547.jpg,2.463413,0.994737
Places365_val_00031709.jpg,2.130698,0.981214
Places365_val_00006124.jpg,2.229635,0.988211
Places365_val_00020317.jpg,1.893190,0.989301
Places365_val_00033053.jpg,2.400047,0.982030
Places365_val_00002466.jpg,3.535951,0.977930
Places365_val_00033499.jpg,2.224937,0.960765
Places365_val_00002561.jpg,2.444256,0.955895
Places365_val_00028111.jpg,2.625076,0.985570
Places365_val_00011718.jpg,2.580834,0.996204
Places365_val_00015971.jpg,2.632692,0.981053
Places365_val_00026842.jpg,2.513384,0.982344
Places365_val_00031469.jpg,1.712198,0.988645
Places365_val_00018614.jpg,2.588644,0.992221
Places365_val_00004950.jpg,1.854250,0.951142
Places365_val_00011863.jpg,2.592777,0.994962
Places365_val_00023270.jpg,2.554445,0.991766
Places365_val_00016827.jpg,2.721827,0.985982
Places365_val_00004832.jpg,2.540854,0.994563
Places365_val_00010356.jpg,2.775610,0.993821
Places365_val_00002828.jpg,2.309842,0.984829
Places365_val_00002307.jpg,3.481941,0.987475
Places365_val_00014160.jpg,2.683695,0.995366
Places365_val_00011078.jpg,1.939945,0.989607
Places365_val_00035677.jpg,2.126926,0.983653
Places365_val_00012001.jpg,2.836891,0.994268
Places365_val_00024693.jpg,2.469612,0.982084
Places365_val_00019114.jpg,2.163466,0.986086
Places365_val_00003162.jpg,2.828295,0.996906
Places365_val_00032662.jpg,2.028440,0.976405
Places365_val_00013704.jpg,2.503449,0.990977
Places365_val_00022262.jpg,2.619153,0.994776
Places365_val_00032132.jpg,2.613911,0.988578
Places365_val_00032023.jpg,2.800203,0.988185
Places365_val_00012814.jpg,2.153763,0.982957
Places365_val_00016624.jpg,2.423858,0.993066
Places365_val_00016725.jpg,1.447840,0.993107
Places365_val_00024873.jpg,2.294821,0.994406
Places365_val_00029953.jpg,2.317356,0.974084
Places365_val_00035052.jpg,2.545734,0.992957
Places365_val_00005458.jpg,2.621512,0.999040
Places365_val_00000791.jpg,2.360274,0.992906
Places365_val_00009031.jpg,1.935334,0.984488
Places365_val_00025854.jpg,1.799892,0.967465
Places365_val_00010145.jpg,2.530216,0.995564
Places365_val_00005491.jpg,2.857398,0.990430
Places365_val_00009293.jpg,2.215362,0.979527
Places365_val_00035319.jpg,2.352500,0.967584
Places365_val_00009559.jpg,2.676123,0.972633
Places365_val_00030514.jpg,2.495868,0.978227
Places365_val_00018581.jpg,2.584535,0.987375
Places365_val_00018994.jpg,2.050907,0.991008
Places365_val_00024880.jpg,2.579512,0.994364
Places365_val_00035039.jpg,2.274826,0.970186
Places365_val_00035055.jpg,1.876119,0.991911
Places365_val_00002821.jpg,2.441961,0.989345
Places365_val_00012546.jpg,2.816956,0.994606
Places365_val_00008302.jpg,2.165722,0.990941
Places365_val_00014382.jpg,2.651550,0.968207
Places365_val_00024905.jpg,1.554792,0.964689
Places365_val_00008362.jpg,2.711001,0.995849
Places365_val_00005622.jpg,3.324214,0.992830
Places365_val_00004846.jpg,2.306723,0.993959
Places365_val_00026848.jpg,2.542423,0.997088
Places365_val_00002633.jpg,2.334810,0.982712
Places365_val_00027300.jpg,2.383379,0.992271
Places365_val_00009558.jpg,2.072053,0.987658
Places365_val_00000103.jpg,2.675237,0.996080
Places365_val_00018613.jpg,2.445783,0.991375
Places365_val_00017527.jpg,2.723590,0.988834
Places365_val_00030735.jpg,2.710356,0.989407
Places365_val_00000818.jpg,2.623641,0.972876
Places365_val_00018529.jpg,2.234203,0.987477
Places365_val_00015083.jpg,3.057979,0.993894
Places365_val_00019333.jpg,2.389963,0.979643
Places365_val_00001548.jpg,2.513462,0.994603
Places365_val_00006135.jpg,2.804413,0.987084
Places365_val_00036326.jpg,2.022893,0.982988
